number,contract_name,name,address,position,banking,bonus,bike_stands,available_bike_stands,available_bikes,status,last_update
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,22,9,OPEN,1741024063000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,22,9,OPEN,1741024526000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,24,7,OPEN,1741025317000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,24,7,OPEN,1741025738000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,24,7,OPEN,1741026574000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,26,5,OPEN,1741027033000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,25,6,OPEN,1741027217000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,25,6,OPEN,1741027560000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,23,8,OPEN,1741027947000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,23,8,OPEN,1741028166000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,24,7,OPEN,1741028336000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,24,7,OPEN,1741028773000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,23,8,OPEN,1741029090000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,23,8,OPEN,1741029379000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,22,9,OPEN,1741029583000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,23,8,OPEN,1741029987000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,25,6,OPEN,1741030242000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,25,6,OPEN,1741030596000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,26,5,OPEN,1741031204000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,26,5,OPEN,1741031809000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,26,5,OPEN,1741032414000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,26,5,OPEN,1741033019000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,26,5,OPEN,1741033212000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,26,5,OPEN,1741033627000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,26,5,OPEN,1741034232000
1,dublin,CLARENDON ROW,Clarendon Row,"{'lat': 53.3409, 'lng': -6.2625}",False,False,31,26,5,OPEN,1741034837000
